7.965075192687436, 2.5291425325768984
74.80962413563083, 14.926392402137225
154.56604870187766, 26.50520767975906
245.5766093612749, 36.28626718005957
325.0886659489732, 41.824306027963615
422.3999577309442, 47.35943887828492
558.5327354023154, 52.56170291458348
714.0366287786223, 56.61794717688937
866.2316476345839, 58.87881329625983
966.6008414183912, 60.005283631968595
1045.9081572673056, 60.48213141713612
1175.4165813580255, 61.93037493973355
1301.6689672480863, 62.889354142037206
1418.2060748558558, 63.68665420610124
1568.723540561782, 64.47840645659822
1719.2410062677084, 65.27015870709522
1834.146792505168, 65.74119449709725
1955.5250279041816, 66.21117356070557
2097.9387230782436, 66.6777182635343
2272.7212686000353, 67.30224356222462
2415.1283592341374, 67.60552403722312
2542.9658347147824, 67.7479179187773
2674.032930236244, 67.72651920930441
2808.336250338483, 67.70459213663466
2903.8180845513207, 68.01553387798765
2996.0504851034602, 68.0004755268771
