820.5080545229245, 73.64560099132589
830.914498141264, 108.86741016109046
838.1189591078067, 130.48079306071872
844.5229244114003, 151.29368029739777
852.5278810408922, 176.1090458488228
859.7323420074349, 199.32342007434946
865.3358116480794, 220.9368029739777
874.1412639405205, 248.15365551425032
880.545229244114, 271.36802973977694
886.9491945477075, 295.3828996282528
896.555142503098, 332.20570012391573
903.7596034696406, 361.8240396530359
909.363073110285, 391.4423791821561
911.7645600991326, 428.2651796778191
914.1660470879801, 446.67657992565057
914.9665427509294, 469.8909541511772
