69.38069228787867, -0.7231971257042034
137.40745388379975, -2.344743776872221
229.75213161527233, -5.105177298875233
320.4588834364743, -7.3760823189860645
422.5056303703166, -9.971666523568302
522.9078468539271, -11.91445799842812
605.497619063344, -13.533627015210243
678.358903910548, -14.664588438092323
803.0129911301028, -16.11362450548505
917.9451955274055, -17.237717206807943
1058.7870101908052, -18.84737568604656
1180.17845466974, -19.643883205315305
1275.6668934225384, -20.11808917449852
1387.3496641591428, -20.916181783357843
1495.783001235049, -21.38827429975361
1591.2714399878473, -21.86248026893682
1694.8504401925882, -22.335365330127892
1838.8888521970002, -22.964910079188392
1968.3510445079946, -23.27030400697435
2110.751530602136, -23.41032025414264
2224.019390929325, -23.391827542252486
2342.141588127679, -23.372542285567036
2492.6524492936446, -24.001030308233815
2635.059539927746, -24.30431078323233
2756.4311707867987, -24.61102561901044
2876.1846893554625, -24.918004636386982
2995.931603384166, -25.061719425933312
