0.39344262295081966, -0.042402826855123976
0.6885245901639343, -0.36749116607773846
0.8992974238875879, -0.6077738515901059
1.0819672131147544, -0.8339222614840991
1.3067915690866507, -1.0883392226148412
1.5175644028103044, -1.3144876325088344
1.714285714285714, -1.5123674911660778
1.9250585480093676, -1.7243816254416964
2.09367681498829, -1.893992932862191
2.304449648711944, -2.091872791519435
2.557377049180328, -2.346289752650177
2.8524590163934427, -2.6572438162544167
3.11943793911007, -2.939929328621908
3.414519906323185, -3.3074204946996466
3.667447306791569, -3.6466431095406358
3.8922716627634655, -3.9575971731448765
4.2716627634660425, -4.650176678445229
4.53864168618267, -5.286219081272085
4.679156908665106, -5.63957597173145
4.777517564402809, -5.950530035335689
4.960187353629977, -6.784452296819788
5.030444964871194, -7.4204946996466425
5.030444964871194, -8.02826855123675
4.988290398126464, -8.508833922261484
