49.89069486364923, -1.0695392012469398
156.50117891038298, -5.6583735659892795
243.70092001241653, -10.080773523720211
317.98878549114664, -13.684738889512658
431.0783232393948, -18.1113657528185
573.2938822146343, -22.542747884896087
647.6345840130505, -24.840599428046843
783.4371346863834, -27.80154678325883
953.2134389179123, -30.931306179868045
1084.2078844998052, -32.748611395473276
1210.3545977504937, -34.40185983845299
1312.2560448051988, -35.39808864613538
1457.8135010005876, -37.217771496126474
1572.6598463784003, -38.21611375659633
1719.8618330240204, -39.38300387686499
1899.406251857527, -41.04497031259291
2087.0412321429753, -42.708257656312995
2250.43094623244, -43.71452536473576
2430.014992305711, -44.39690643348243
2588.570183143893, -44.912588913619274
2679.164657785762, -45.41717576662204
2824.7749503008367, -45.93074479397144
2993.052023961271, -46.12148390803847
